generation;avg-f1;avg-f2;avg-f3;sizepareto;time(ms);numberiterationfirstgenerationfixederror
1;4.38;8.93;6147.78;
2;4.7;8.88;6148.12;16
3;4.4;8.77;6147.13;13
4;4.38;8.31;6147.25;12
5;4.06;8.03;6147.19;12
6;4.09;7.81;6146.82;13
7;4.09;7.57;6147.11;10
8;4.44;7.47;6147.04;11
9;4.29;7.4;6146.57;13
10;4.27;7.43;6146.62;13
11;4.46;7.21;6146.28;12
12;4.22;7.29;6146.51;10
13;4.35;7.32;6146.33;12
14;4.42;7.01;6145.34;12
15;4.29;6.69;6145.89;11
16;4.51;6.67;6145.99;11
17;4.3;6.44;6023.29;11
18;4.01;6.94;6023.1;13
19;4.35;6.9;6083.72;14
20;4.43;6.67;6084.82;14
21;4.1;6.68;6022.19;13
22;4.24;6.96;6084.71;13
23;4.37;6.91;6083.86;11
24;4.12;6.86;6146.34;15
25;4.66;6.21;6145.08;14
26;4.51;6.41;6144.64;12
27;4.37;6.53;6144.7;11
28;4.39;6.46;6145.0;11
29;4.39;6.65;6145.03;10
30;4.42;6.36;6144.78;11
31;4.2;6.16;6145.21;11
32;4.38;6.03;6144.58;12
33;4.33;6.24;6145.24;13
34;4.07;6.3;6145.44;12
35;4.27;6.04;6145.06;12
36;4.26;5.99;6144.66;12
37;4.08;6.06;6144.98;14
38;4.13;6.12;6145.47;11
39;4.07;6.42;6144.97;12
40;4.29;5.84;6144.79;11
41;3.94;6.39;6145.44;13
42;3.92;6.22;6144.96;12
43;4.53;6.45;6143.89;12
44;4.59;5.74;6144.24;10
45;4.35;6.1;6143.84;13
46;4.35;6.2;6144.78;12
47;4.28;6.08;6145.12;12
48;4.1;6.17;6144.52;12
49;4.15;6.36;6145.08;12
50;4.38;6.06;6144.32;13
51;4.24;6.09;6144.92;10
52;4.19;5.94;6144.28;12
53;4.3;6.04;6144.96;12
54;4.31;5.93;6144.83;11
55;4.24;5.83;6144.81;12
56;4.52;5.55;6144.08;12
57;4.45;5.82;6143.8;12
58;4.38;5.85;6144.72;12
59;4.55;5.46;6144.56;12
60;4.5;5.64;6144.2;12
61;4.55;5.84;6143.77;12
62;4.45;5.96;6144.28;11
63;4.56;5.61;6144.48;11
64;4.51;5.43;6144.25;12
65;4.63;5.9;6143.64;10
66;4.46;5.79;6144.05;10
67;4.27;6.22;6144.4;14
68;4.32;6.13;6145.48;13
69;4.23;6.16;6144.27;13
70;4.22;6.09;6144.23;12
71;4.18;6.02;6144.66;14
72;4.19;5.78;6144.34;11
73;4.17;5.92;6144.9;13
74;4.06;5.83;6144.59;12
75;4.29;5.71;6144.03;10
76;4.11;5.63;6144.53;10
77;4.32;5.45;6144.18;12
78;4.37;5.17;6144.3;11
79;4.14;5.34;6144.82;10
80;4.22;5.26;6144.25;12
81;4.17;5.83;6145.2;10
82;4.09;5.55;6144.47;10
83;4.19;5.43;6144.91;12
84;4.2;5.31;6145.35;11
85;4.16;5.36;6144.07;12
86;4.2;5.21;6145.09;11
87;4.23;5.64;6144.46;12
88;4.09;5.14;6143.92;12
89;4.13;5.09;6144.62;11
90;4.16;5.09;6144.2;11
91;4.1;5.23;6144.91;12
92;4.04;5.11;6144.67;12
93;4.23;4.74;6144.14;10
94;4.21;5.06;6144.01;12
95;4.1;4.62;6143.9;11
96;4.22;4.99;6144.42;11
97;4.19;4.8;6144.15;10
98;4.23;5.04;6144.68;12
99;4.1;5.01;6144.61;12
100;4.22;4.74;6144.7;11
101;4.07;4.79;6144.04;10
102;4.13;4.88;6144.02;10
103;4.13;4.55;6144.09;10
104;4.29;4.8;6143.99;12
105;4.08;4.87;6144.12;11
106;4.15;4.69;6144.07;11
107;4.21;4.59;6143.72;10
108;4.21;4.99;6144.54;11
109;4.24;4.92;6144.36;12
110;4.04;4.87;6144.32;13
111;3.91;5.48;6144.77;13
112;3.91;5.35;6144.59;12
113;3.88;5.52;6144.59;14
114;3.64;5.6;6144.65;12
115;3.77;5.71;6144.91;14
116;3.74;5.7;6145.57;14
117;4.07;5.7;6144.61;13
118;3.86;5.66;6144.78;12
119;3.93;5.64;6144.67;13
120;4.03;5.74;6144.51;12
121;4.05;5.36;6083.06;14
122;4.03;5.71;6144.31;13
123;4.25;5.4;6144.21;12
124;4.14;5.71;6145.25;13
125;4.33;5.61;6144.83;13
126;3.98;5.87;6145.13;13
127;4.05;5.64;6144.79;14
128;4.27;5.4;6144.31;14
129;4.16;5.41;6144.32;12
130;4.28;5.26;6144.1;12
131;4.21;5.6;6144.13;15
132;4.21;5.74;6144.47;13
133;4.2;5.54;6143.62;13
134;4.06;5.47;6143.9;11
135;3.88;5.59;6145.13;15
136;3.97;5.24;6144.48;14
137;3.9;5.38;6144.43;14
138;3.89;5.37;6144.98;13
139;3.98;5.16;6143.68;12
140;4.16;5.38;6144.29;13
141;4.03;5.04;6144.57;12
142;4.07;5.45;6144.95;13
143;3.93;5.25;6144.16;12
144;3.96;5.42;6143.82;11
145;3.94;5.77;6144.59;14
146;4.07;5.36;6144.62;13
147;3.89;5.27;6144.19;13
148;4.16;5.31;6144.11;11
149;4.06;5.43;6144.47;14
150;3.93;5.25;6144.19;12
151;3.63;5.5;6145.63;13
152;3.94;5.35;6144.9;13
153;3.81;5.55;6145.06;14
154;3.85;5.15;6144.31;12
