generation;avg-f1;avg-f2;avg-f3;sizepareto;time(ms);numberiterationfirstgenerationfixederror
1;4.45;10.41;12.3;
2;3.98;9.95;12.18;17
3;3.36;8.81;12.04;11
4;3.25;8.36;12.09;12
5;2.8;8.04;12.1;13
6;2.56;7.65;12.05;10
7;2.59;7.38;11.93;10
8;2.37;7.16;11.99;12
9;2.53;7.13;11.86;12
10;2.42;6.54;12.09;12
11;2.18;5.92;11.98;10
12;2.05;6.03;11.95;9
13;1.96;6.32;12.0;10
14;1.8;5.48;12.03;7
15;1.85;6.14;11.99;11
16;2.0;5.93;11.96;10
17;1.91;6.1;11.91;10
18;1.98;6.1;12.08;11
19;1.97;5.99;11.95;9
20;2.02;6.78;12.01;12
21;2.07;6.27;12.07;12
22;1.84;6.61;11.88;11
23;1.68;6.52;11.9;10
24;1.71;6.48;11.97;10
25;1.73;6.67;11.88;11
26;1.84;6.45;11.9;9
27;1.73;6.89;11.92;12
28;1.76;6.88;11.91;11
29;1.7;6.79;11.86;11
30;1.85;7.19;11.95;13
31;1.69;6.99;11.8;11
32;1.99;7.13;11.97;11
33;1.93;6.72;11.8;9
34;1.95;6.93;11.81;11
35;1.94;7.0;11.9;10
36;1.93;7.17;11.83;12
37;1.91;6.84;11.79;10
38;2.04;7.13;11.85;11
39;2.07;6.85;11.89;13
40;1.96;6.61;11.91;11
41;2.12;6.53;11.86;12
42;2.16;6.61;11.94;10
43;2.08;6.68;11.79;11
44;2.13;6.19;11.85;9
45;2.34;6.09;11.9;12
46;2.25;6.57;11.93;12
47;2.23;6.39;11.93;10
48;2.14;6.38;11.86;12
49;2.33;5.99;11.9;11
50;2.49;6.04;12.08;12
51;2.35;5.37;11.92;9
52;2.28;6.06;11.93;11
53;2.51;5.86;11.94;11
54;2.3;6.27;11.9;11
55;2.29;6.22;11.97;10
56;2.32;5.66;11.91;11
57;2.36;5.73;12.0;11
58;2.38;5.77;11.87;12
59;2.55;6.38;12.07;11
60;2.47;5.93;11.96;12
61;2.46;5.86;12.01;11
62;2.36;5.81;11.93;10
63;2.38;5.29;11.99;10
64;2.23;6.19;11.96;9
65;2.45;5.74;11.98;11
66;2.45;5.97;11.95;11
67;2.55;5.77;11.87;12
68;2.54;5.7;11.91;12
69;2.45;5.67;11.92;10
70;2.38;5.69;11.87;11
71;2.66;5.74;12.0;10
72;2.29;6.35;12.04;11
73;2.49;5.63;11.92;11
74;2.37;5.86;11.95;12
75;2.47;6.12;11.97;11
76;2.45;6.11;12.07;12
77;2.33;6.06;12.0;12
78;2.21;6.05;11.92;12
79;2.44;5.91;11.94;12
80;2.32;6.06;11.92;10
81;2.29;5.93;11.85;10
82;2.35;5.55;11.93;10
83;2.42;5.89;11.92;11
84;2.34;5.83;11.93;11
85;2.45;5.58;11.91;12
86;2.36;5.74;11.95;11
87;2.44;6.28;12.09;11
88;2.46;5.59;11.88;11
89;2.42;5.89;11.85;12
90;2.4;6.01;12.0;11
91;2.41;5.86;11.98;12
92;2.35;6.4;12.01;11
93;2.32;5.93;12.03;12
94;2.42;6.45;11.97;13
95;2.46;5.57;11.86;11
96;2.44;6.19;11.99;13
97;2.41;6.36;12.11;11
98;2.32;6.04;11.96;11
99;2.39;5.77;11.95;10
100;2.51;6.04;11.94;12
101;2.35;6.22;11.96;10
102;2.52;6.07;11.98;11
103;2.16;6.19;12.01;12
104;2.28;6.3;11.86;11
105;2.33;6.06;11.96;10
106;2.43;6.33;11.98;9
107;2.33;6.26;12.05;11
108;2.45;5.49;12.02;10
109;2.57;5.92;11.95;10
110;2.41;5.87;11.95;11
111;2.45;5.94;11.91;11
112;2.46;5.53;11.88;11
113;2.42;5.82;11.88;11
114;2.34;6.19;11.88;10
115;2.4;6.29;11.93;11
116;2.38;6.08;11.92;10
117;2.44;5.76;11.87;10
118;2.44;6.4;12.02;13
119;2.56;6.01;11.94;13
120;2.49;5.72;11.95;10
121;2.46;5.69;11.89;11
122;2.35;5.67;11.95;11
123;2.38;6.04;12.01;12
124;2.45;5.89;11.99;11
125;2.39;5.88;12.0;10
126;2.38;5.79;11.91;11
127;2.56;6.26;11.92;14
128;2.49;6.33;12.02;11
129;2.61;5.66;11.93;12
130;2.46;6.08;11.88;10
131;2.56;5.84;11.96;13
132;2.54;5.65;12.0;12
133;2.45;5.73;11.96;10
134;2.52;6.02;11.92;11
135;2.5;5.81;12.07;11
136;2.36;6.26;11.98;11
137;2.47;6.02;11.92;12
138;2.37;5.89;11.97;10
139;2.46;6.0;11.99;11
140;2.41;5.59;11.96;11
141;2.45;5.79;11.89;11
142;2.31;5.82;12.0;12
143;2.49;6.31;12.06;12
144;2.53;5.67;12.01;13
145;2.32;5.51;11.99;11
146;2.32;5.88;12.0;12
147;2.52;5.62;11.96;12
148;2.44;6.48;11.99;12
149;2.38;5.72;11.99;11
150;2.44;5.72;11.91;12
151;2.38;5.73;11.93;10
152;2.34;5.8;11.87;10
153;2.26;6.1;11.88;10
154;2.36;6.07;11.92;12
155;2.26;6.02;11.93;12
156;2.37;6.07;11.92;10
157;2.43;5.93;11.97;11
158;2.52;5.46;12.12;10
159;2.41;6.15;11.94;10
160;2.37;5.77;12.04;11
