generation;avg-f1;avg-f2;avg-f3;sizepareto;time(ms);numberiterationfirstgenerationfixederror
1;4.41;12.83;6150.52;
2;4.33;12.75;6088.53;13
3;4.26;12.4;6149.91;11
4;4.28;12.09;6149.55;12
5;4.32;11.91;6149.29;13
6;4.02;11.5;6149.4;12
7;4.12;11.3;6149.19;12
8;4.08;10.84;6026.25;14
9;3.9;11.0;6149.18;12
10;4.38;10.22;6148.56;10
11;4.15;10.37;6148.85;11
12;4.5;9.66;6087.37;11
13;4.4;9.63;6087.04;11
14;4.8;9.68;6148.23;11
15;4.54;9.76;6147.82;11
16;4.56;10.05;6147.98;13
17;4.34;9.84;6148.7;12
18;4.52;10.13;6148.6;14
19;4.42;10.26;6148.48;14
20;4.51;10.11;6147.77;11
21;4.61;10.16;6148.25;12
22;4.57;10.54;6147.23;12
23;4.39;10.07;6147.77;12
24;4.22;10.23;6147.75;13
25;4.5;10.37;6148.56;14
26;4.44;9.78;6147.9;12
27;4.4;10.11;6148.13;13
28;4.42;10.16;6148.04;14
29;4.38;10.06;6147.97;14
30;4.21;10.16;6147.97;13
31;4.19;9.71;6146.99;11
32;4.28;9.85;6147.92;14
33;4.22;9.89;6147.42;13
34;4.33;9.77;6147.77;13
35;4.07;9.54;6147.42;12
36;4.35;9.4;6146.85;12
37;4.22;9.2;6146.97;11
38;4.42;9.78;6147.37;12
39;4.39;9.12;6146.92;12
40;4.18;9.28;6147.28;11
41;4.4;9.1;6146.96;10
42;4.02;9.5;6147.1;12
43;4.21;9.0;6147.39;12
44;4.25;8.94;6147.26;14
45;4.25;8.49;6146.96;11
46;4.21;8.82;6146.37;11
47;4.24;8.78;6146.59;10
48;4.21;8.76;6147.04;13
49;4.39;9.0;6146.98;11
50;4.16;9.22;6146.66;11
51;4.47;9.09;6147.13;13
52;4.44;8.97;6146.44;11
53;4.16;9.18;6147.33;12
54;4.43;8.94;6146.4;15
55;4.44;8.67;6146.55;10
56;4.55;8.55;6146.33;11
57;4.3;8.69;6146.53;11
58;4.51;8.78;6146.91;12
59;4.56;8.48;6146.71;11
60;4.95;8.29;6145.9;10
61;4.58;8.64;6146.23;12
62;4.66;8.65;6146.8;12
63;4.87;8.22;6146.17;11
64;4.81;8.22;6145.95;12
65;4.54;8.56;6146.26;12
66;4.59;8.93;6147.04;14
67;4.68;8.55;6146.98;12
68;4.81;8.31;6147.53;13
69;4.72;8.3;6146.37;11
70;4.8;8.52;6146.76;10
71;4.83;7.87;6145.68;12
72;4.94;8.62;6145.55;11
73;4.91;8.34;6146.62;11
74;4.78;7.97;6146.34;10
75;4.65;8.44;6146.53;12
76;4.86;8.26;6146.27;10
77;4.66;8.04;6145.92;10
78;4.79;7.5;6145.59;11
79;4.66;8.25;6146.47;11
80;4.62;8.46;6146.58;10
81;4.54;8.4;6146.91;12
82;4.73;8.19;6146.09;10
83;4.85;7.82;6146.05;11
84;4.85;7.94;6145.98;11
85;4.69;8.26;6146.86;12
86;4.72;8.2;6145.58;11
87;4.69;8.26;6145.72;9
88;4.78;8.43;6146.38;15
89;4.8;7.96;6145.59;12
90;4.66;7.82;6145.71;10
91;4.73;8.23;6146.16;10
92;5.0;8.08;6145.37;11
93;4.81;8.31;6146.71;13
94;4.76;8.09;6145.71;12
95;4.58;7.89;6146.26;10
96;4.61;7.87;6146.38;12
97;4.45;8.68;6146.44;11
