generation;avg-f1;avg-f2;avg-f3;sizepareto;time(ms);numberiterationfirstgenerationfixederror
1;4.07;12.32;68.03;
2;3.71;11.93;66.92;19
3;3.64;11.64;66.91;13
4;3.36;10.75;66.13;12
5;3.15;10.1;66.3;14
6;3.39;9.75;65.66;13
7;3.51;9.86;65.58;15
8;3.49;9.15;64.97;16
9;3.24;9.03;65.17;14
10;3.61;8.81;64.36;11
11;3.62;9.23;64.5;11
12;3.94;8.71;64.28;15
13;4.06;8.63;63.8;13
14;3.83;8.68;64.06;13
15;4.08;8.67;63.66;14
16;4.13;8.3;63.72;14
17;4.13;8.59;63.75;13
18;4.06;8.31;63.47;13
19;4.07;8.62;63.86;13
20;3.94;7.95;63.3;13
21;4.09;7.96;63.29;14
22;3.84;8.08;62.76;12
23;3.99;7.95;63.49;14
24;3.99;7.84;62.65;14
25;3.94;7.97;63.15;14
26;3.92;7.76;62.8;13
27;4.02;7.78;63.2;12
28;4.34;7.84;63.08;16
29;4.25;7.74;63.12;12
30;4.46;7.92;63.16;14
31;4.37;7.56;62.0;13
32;4.45;7.56;61.9;14
33;4.33;7.97;63.16;13
34;4.6;7.64;62.79;12
35;4.56;7.77;62.37;13
36;4.56;7.94;62.85;13
37;4.47;7.46;63.06;14
38;4.13;7.81;63.07;13
39;4.39;7.37;62.77;13
40;4.48;7.69;62.99;15
41;4.67;7.56;62.94;14
42;4.4;7.6;62.74;14
43;4.6;7.75;63.16;16
44;4.71;7.41;62.67;13
45;4.71;7.15;62.13;12
46;4.36;7.14;62.56;12
47;4.4;7.22;62.73;13
48;4.74;7.19;62.39;14
49;4.66;7.19;62.83;14
50;4.64;7.15;62.46;11
51;4.6;7.43;62.34;13
52;4.8;7.25;62.06;12
53;4.57;7.61;62.76;15
54;4.59;7.56;62.31;13
55;4.77;7.47;62.29;14
56;4.42;7.51;62.25;12
57;4.48;7.43;62.3;15
58;4.32;7.67;62.43;17
59;4.36;7.37;61.77;13
60;4.31;7.21;62.45;12
61;4.43;7.3;61.53;13
62;4.2;7.47;61.81;11
63;4.31;7.06;62.38;13
64;4.48;7.18;61.89;14
65;4.49;7.23;62.41;14
66;4.38;7.45;62.63;15
67;4.2;7.37;62.28;12
68;4.43;7.39;63.05;12
69;4.52;7.46;62.5;15
70;4.48;6.84;61.79;14
71;4.14;7.65;62.98;13
72;4.17;7.42;62.52;14
73;4.35;7.13;62.55;12
74;4.31;7.26;61.92;14
75;4.36;7.62;62.54;14
76;4.39;7.32;62.21;13
77;4.35;7.73;62.51;13
78;4.36;7.36;61.93;14
79;4.59;7.15;61.78;12
80;4.2;7.44;61.98;13
81;4.33;7.2;61.8;14
82;4.28;7.14;61.99;13
83;4.3;7.36;61.79;12
84;4.23;7.35;62.67;14
85;4.25;7.63;62.42;13
86;8.38;15.32;124.73;15
87;4.54;7.27;62.03;12
88;4.38;7.58;62.31;14
89;4.21;7.87;62.53;13
90;4.11;8.0;62.44;14
91;4.19;7.65;62.43;13
92;3.95;7.77;62.21;13
93;4.26;7.14;62.11;14
94;4.29;7.76;62.5;15
95;4.13;7.52;62.86;14
96;4.07;7.79;62.55;12
97;4.1;7.41;62.43;14
98;4.13;7.57;62.68;13
99;3.99;7.71;62.48;12
100;4.06;7.82;62.45;16
101;4.28;7.41;62.36;12
102;4.16;7.6;62.36;13
103;4.02;7.67;62.56;14
104;3.96;7.79;62.16;13
105;4.08;8.05;62.57;15
106;4.1;8.06;62.24;13
107;3.99;7.77;62.29;13
108;3.84;8.08;63.06;12
109;4.07;8.11;62.95;13
110;3.93;8.35;63.23;15
111;4.15;7.92;62.12;13
112;3.94;7.87;62.11;13
113;3.98;8.37;62.14;12
114;4.11;7.74;62.21;13
115;4.07;8.08;62.07;15
116;3.96;7.88;62.62;13
117;4.2;8.14;62.61;13
118;4.12;8.16;62.44;13
119;4.27;7.82;61.7;12
120;4.12;7.83;61.96;13
121;4.11;8.23;61.79;15
122;3.97;8.28;62.58;14
123;3.9;8.07;61.06;13
124;4.0;7.96;62.69;13
125;3.77;7.93;61.87;13
126;3.8;7.87;62.55;11
127;3.92;8.26;62.23;13
128;3.98;8.03;62.74;13
129;3.95;8.19;62.82;13
130;3.94;8.14;62.31;12
131;3.72;8.06;62.66;10
132;3.75;8.05;62.73;13
133;3.9;8.29;62.97;14
134;3.69;7.76;61.9;14
135;3.73;7.96;61.88;11
136;3.62;8.05;62.86;11
137;3.57;8.08;63.06;13
138;3.68;7.36;61.11;15
139;3.55;8.25;63.08;14
140;3.51;7.76;62.68;12
141;3.57;8.22;61.96;16
142;3.51;7.99;62.67;13
143;3.56;7.48;62.16;11
144;3.72;7.57;62.8;11
145;3.63;7.79;62.38;13
146;3.77;8.17;62.91;13
147;3.66;8.4;62.73;12
148;3.53;8.14;62.46;12
149;3.7;7.96;62.43;12
150;3.62;7.93;62.38;14
151;3.57;7.77;62.75;12
152;3.41;8.37;63.13;14
153;3.6;7.87;61.99;13
154;3.49;7.82;62.83;12
155;3.55;8.03;62.82;13
156;3.57;8.08;62.43;14
157;3.38;8.04;62.37;11
158;3.74;8.1;62.4;13
159;3.45;8.1;62.5;11
160;3.59;8.16;62.47;12
161;3.63;8.41;62.38;10
162;3.7;8.08;62.63;12
163;3.55;8.16;62.68;12
164;3.54;8.1;62.86;12
165;3.51;7.91;62.93;13
166;3.75;8.38;62.36;13
167;3.45;7.22;61.95;11
168;3.66;7.3;62.34;14
