generation;avg-f1;avg-f2;avg-f3;sizepareto;time(ms);numberiterationfirstgenerationfixederror
1;3.47;14.15;62.75;
2;3.49;14.08;62.65;18
3;3.38;12.93;62.11;12
4;3.36;12.44;62.0;15
5;3.13;12.61;62.17;16
6;3.28;11.94;62.01;13
7;3.49;11.85;61.73;11
8;3.47;10.68;61.5;13
9;3.45;11.19;61.69;12
10;3.43;10.97;61.29;12
11;3.59;11.31;61.36;13
12;3.61;10.87;61.16;13
13;3.69;11.22;60.89;12
14;3.46;11.4;61.62;12
15;3.63;11.58;60.96;12
16;3.61;11.15;60.89;12
17;3.53;10.5;60.69;14
18;3.66;10.51;61.22;13
19;3.57;9.98;61.02;12
20;3.62;9.83;60.65;10
21;3.7;9.98;61.25;14
22;3.74;9.98;60.76;13
23;3.55;9.79;60.99;13
24;3.95;9.96;61.18;14
25;3.76;10.41;60.65;13
26;3.63;10.27;61.16;12
27;3.71;10.09;60.88;12
28;3.77;10.37;60.83;11
29;3.78;9.71;60.67;12
30;3.82;10.11;60.75;11
31;3.95;9.86;60.35;11
32;3.62;10.35;60.73;14
33;3.62;10.49;60.99;12
34;3.64;9.83;60.66;12
35;3.53;10.31;60.42;11
36;3.65;9.91;59.58;14
37;3.7;9.89;60.69;14
38;3.52;10.34;60.36;15
39;3.45;10.01;59.66;13
40;3.52;10.2;60.44;10
41;3.7;9.74;59.94;11
42;3.89;9.69;60.2;15
43;3.58;9.06;60.09;13
44;3.85;9.64;59.92;13
45;3.9;9.25;59.26;14
46;3.96;9.55;60.5;13
47;3.63;9.16;59.54;11
48;3.78;8.89;60.19;10
49;3.72;9.69;60.06;12
50;3.75;9.23;59.49;13
51;3.69;8.59;59.03;12
52;3.74;8.93;59.54;13
53;3.81;9.21;58.2;12
54;3.92;9.86;60.82;13
55;3.79;9.81;60.55;13
56;3.96;9.57;60.46;14
57;3.85;9.32;60.02;11
58;3.87;9.6;59.69;13
59;3.75;9.28;60.28;12
60;4.0;9.47;59.73;11
61;3.87;8.77;57.84;12
62;3.61;9.26;59.66;11
63;3.5;9.48;60.8;11
64;3.63;9.15;58.8;12
65;3.66;9.98;60.11;11
66;3.53;9.72;60.61;16
67;3.55;9.11;59.44;11
68;3.7;9.22;60.72;13
69;3.54;9.31;59.52;11
70;3.6;9.32;60.16;11
71;3.54;9.07;59.12;12
72;3.63;9.3;60.73;12
73;3.62;9.13;59.94;12
74;3.74;8.98;59.94;10
75;3.57;9.67;60.19;12
76;3.7;8.74;59.71;13
77;3.67;9.29;59.25;14
78;3.7;9.41;59.78;12
79;3.72;9.8;59.07;11
80;3.65;9.55;59.81;13
81;3.77;8.92;58.48;13
82;3.68;9.4;60.05;10
83;3.65;9.44;59.24;10
84;3.73;9.89;60.12;13
85;3.76;9.17;59.63;13
86;3.62;9.3;59.17;13
87;3.64;9.31;57.32;13
88;3.77;9.27;60.02;13
89;3.61;9.5;58.63;10
90;3.77;8.95;58.23;12
91;3.72;9.66;60.19;9
92;3.56;8.85;58.21;13
93;3.73;9.09;60.07;12
94;3.79;9.54;59.15;11
95;3.73;9.91;60.39;12
96;3.55;9.05;58.61;14
97;3.66;9.21;59.01;13
98;3.85;9.49;59.77;11
99;3.46;9.23;59.58;11
100;3.63;9.06;59.79;12
101;3.62;8.91;59.04;10
102;3.65;9.12;59.85;9
103;3.42;9.2;57.88;9
104;3.47;9.46;59.48;11
105;3.56;8.74;59.04;13
106;3.58;9.56;60.76;11
107;3.5;9.29;58.96;11
108;3.31;9.72;60.17;11
109;3.63;9.82;59.92;11
110;3.6;9.28;59.94;11
111;3.26;9.38;57.84;13
112;3.53;9.73;60.06;12
113;3.38;8.95;58.8;11
114;3.4;9.68;59.88;13
115;3.38;9.15;60.14;9
116;6.74;18.7;119.54;13
117;3.38;9.22;58.17;11
118;3.37;9.15;59.05;12
119;3.34;9.3;59.71;11
120;3.39;9.81;61.0;10
121;3.56;9.27;60.25;10
122;3.45;9.12;60.07;11
123;3.68;8.99;60.38;11
124;3.33;8.91;58.94;11
125;3.39;9.39;58.7;8
126;3.4;9.34;59.49;10
127;3.39;8.5;58.25;11
128;3.45;9.52;59.27;13
129;3.49;9.18;60.16;11
130;3.5;9.0;57.79;11
131;3.6;9.29;60.17;11
132;3.49;9.48;59.34;10
133;3.38;9.15;57.19;10
134;6.93;18.41;115.88;12
135;3.54;9.25;59.53;11
136;3.5;9.08;59.4;11
137;3.5;9.27;59.39;11
138;3.54;9.38;58.94;13
139;3.72;8.67;59.62;11
140;3.63;9.45;59.25;13
141;3.75;9.36;59.92;10
142;3.48;8.86;57.21;10
143;3.72;9.38;59.25;12
144;3.58;9.16;58.19;10
145;3.53;8.93;58.1;10
146;3.73;8.95;59.66;12
147;3.71;9.55;59.62;11
148;3.47;8.82;57.97;10
149;3.68;9.67;59.72;12
150;3.63;8.93;58.21;9
151;3.78;8.67;58.92;11
152;3.63;9.07;57.84;10
153;3.7;9.12;58.49;10
154;3.51;8.94;56.76;11
155;3.68;8.73;60.12;11
156;3.86;9.29;59.7;12
157;3.73;9.06;58.59;13
158;3.65;9.02;58.5;11
159;3.85;9.15;58.48;10
160;3.75;9.05;60.13;13
161;3.61;9.49;59.09;13
162;3.86;9.14;59.58;11
163;3.75;9.5;58.9;13
164;3.5;8.5;57.04;10
165;3.68;8.89;58.21;10
166;3.69;9.0;59.01;11
167;3.74;8.86;58.54;11
168;3.54;8.93;57.29;12
169;4.01;9.21;59.31;11
